Target_Ticker,Target_Name,Candidate_Ticker,Candidate_Name,Distance
AG,First Majestic Silver Corp. Ordinary Shares (Canada),VG,"Venture Global, Inc. Class A common stock",1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CCG,Cheche Group Inc. - Class A Ordinary Shares,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CEG,Constellation Energy Corporation - Common Stock When-Issued,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CG,The Carlyle Group Inc. - Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CHMG,Chemung Financial Corp  - Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CME,CME Group Inc. - Class A Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CRMG,Leverage Shares 2X Long CRM Daily ETF,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",GCMG,GCM Grosvenor Inc. - Class A Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",IMG,CIMG Inc. - Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",WMG,Warner Music Group Corp. - Class A Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",AMG,"Affiliated Managers Group, Inc. Common Stock",1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CAG,"ConAgra Brands, Inc. Common Stock",1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CFG,"Citizens Financial Group, Inc. Common Stock",1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CIG,Comp En De Mn Cemig ADS American Depositary Shares,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CM,Canadian Imperial Bank of Commerce Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMA,Comerica Incorporated Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMC,Commercial Metals Company Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMI,Cummins Inc. Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMP,Compass Minerals Intl Inc Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMS,CMS Energy Corporation Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMT,Core Molding Technologies Inc Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",JMG,JM Group Limited Ordinary Shares,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",MG,Mistras Group Inc Common Stock,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",NMG,Nouveau Monde Graphite Inc. Common Shares,1
CMG,"Chipotle Mexican Grill, Inc. Common Stock",SMG,Scotts Miracle-Gro Company (The) Common Stock,1
RENX,RenX Enterprises Corp. - Common Stock,CENX,Century Aluminum Company - Common Stock,1
RENX,RenX Enterprises Corp. - Common Stock,RENT,"Rent the Runway, Inc. - Class A Common Stock",1
RENX,RenX Enterprises Corp. - Common Stock,RGNX,REGENXBIO Inc. - Common Stock,1
RENX,RenX Enterprises Corp. - Common Stock,TENX,"Tenax Therapeutics, Inc. - Common Stock",1
RENX,RenX Enterprises Corp. - Common Stock,REPX,"Riley Exploration Permian, Inc. Common Stock",1
RENX,RenX Enterprises Corp. - Common Stock,REX,REX American Resources Corporation,1
QUBT,Quantum Computing Inc. - Common Stock,UBT,ProShares Ultra 20+ Year Treasury,1
TSLQ,Tradr 2X Short TSLA Daily ETF,TSLA,"Tesla, Inc.  - Common Stock",1
TSLQ,Tradr 2X Short TSLA Daily ETF,TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",1
TSLQ,Tradr 2X Short TSLA Daily ETF,TSQ,"Townsquare Media, Inc. Class A Common Stock",1
BULL,Webull Corporation - Class A Ordinary Shares,MULL,GraniteShares 2x Long MU Daily ETF,1
BULL,Webull Corporation - Class A Ordinary Shares,BALL,Ball Corporation Common Stock,1
BULL,Webull Corporation - Class A Ordinary Shares,BILL,"BILL Holdings, Inc. Common Stock",1
BULL,Webull Corporation - Class A Ordinary Shares,BULZ,MicroSectors FANG & Innovation 3x Leveraged ETN,1
BULL,Webull Corporation - Class A Ordinary Shares,BURL,"Burlington Stores, Inc. Common Stock",1
BULL,Webull Corporation - Class A Ordinary Shares,DULL,"MicroSectors Gold -3X Inverse Leveraged ETNs due January 29, 2043",1
BULL,Webull Corporation - Class A Ordinary Shares,QULL,ETRACS 2x Leveraged MSCI US Quality Factor TR ETN,1
TE,T1 Energy Inc. Common Stock,KE,"Kimball Electronics, Inc. - Common Stock",1
TE,T1 Energy Inc. Common Stock,LE,"Lands' End, Inc. - Common Stock",1
TE,T1 Energy Inc. Common Stock,TC,Token Cat Limited - American Depositary Shares,1
TE,T1 Energy Inc. Common Stock,TEM,"Tempus AI, Inc. - Class A Common Stock",1
TE,T1 Energy Inc. Common Stock,TER,"Teradyne, Inc. - Common Stock",1
TE,T1 Energy Inc. Common Stock,TH,Target Hospitality Corp. - Common Stock,1
TE,T1 Energy Inc. Common Stock,TW,Tradeweb Markets Inc. - Class A Common Stock,1
TE,T1 Energy Inc. Common Stock,BE,Bloom Energy Corporation Class A Common Stock,1
TE,T1 Energy Inc. Common Stock,BTE,Baytex Energy Corp Common Shares,1
TE,T1 Energy Inc. Common Stock,CE,Celanese Corporation Common Stock,1
TE,T1 Energy Inc. Common Stock,DE,Deere & Company Common Stock,1
TE,T1 Energy Inc. Common Stock,DTE,DTE Energy Company Common Stock,1
TE,T1 Energy Inc. Common Stock,E,ENI S.p.A. Common Stock,1
TE,T1 Energy Inc. Common Stock,EE,"Excelerate Energy, Inc. Class A Common Stock",1
TE,T1 Energy Inc. Common Stock,ET,Energy Transfer LP Common Units ,1
TE,T1 Energy Inc. Common Stock,FE,FirstEnergy Corp. Common Stock,1
TE,T1 Energy Inc. Common Stock,GE,GE Aerospace Common Stock,1
TE,T1 Energy Inc. Common Stock,GTE,Gran Tierra Energy Inc. Common Stock,1
TE,T1 Energy Inc. Common Stock,HE,"Hawaiian Electric Industries, Inc. Common Stock",1
TE,T1 Energy Inc. Common Stock,IE,Ivanhoe Electric Inc. Common Stock,1
TE,T1 Energy Inc. Common Stock,NE,Noble Corporation plc A Ordinary Shares,1
TE,T1 Energy Inc. Common Stock,SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",1
TE,T1 Energy Inc. Common Stock,STE,STERIS plc (Ireland) Ordinary Shares,1
TE,T1 Energy Inc. Common Stock,T,AT&T Inc.,1
TE,T1 Energy Inc. Common Stock,TD,Toronto Dominion Bank (The) Common Stock,1
TE,T1 Energy Inc. Common Stock,TEF,Telefonica SA Common Stock,1
TE,T1 Energy Inc. Common Stock,TEO,Telecom Argentina SA,1
TE,T1 Energy Inc. Common Stock,TEX,Terex Corporation Common Stock,1
TE,T1 Energy Inc. Common Stock,TG,Tredegar Corporation Common Stock,1
TE,T1 Energy Inc. Common Stock,TGE,The Generation Essentials Group Class A Ordinary Shares,1
TE,T1 Energy Inc. Common Stock,TK,Teekay Corporation Ltd. Common Stock,1
TE,T1 Energy Inc. Common Stock,TM,Toyota Motor Corporation Common Stock,1
TE,T1 Energy Inc. Common Stock,TME,"Tencent Music Entertainment Group American Depositary Shares, each representing two Class A Ordinary Shares",1
TE,T1 Energy Inc. Common Stock,TR,"Tootsie Roll Industries, Inc. Common Stock",1
TE,T1 Energy Inc. Common Stock,TS,Tenaris S.A. American Depositary Shares,1
TE,T1 Energy Inc. Common Stock,TSE,Trinseo PLC Ordinary Shares ,1
TE,T1 Energy Inc. Common Stock,TT,Trane Technologies plc,1
TE,T1 Energy Inc. Common Stock,TTE,TotalEnergies SE Ordinary Shares,1
TE,T1 Energy Inc. Common Stock,TU,Telus Corporation Ordinary Shares,1
TE,T1 Energy Inc. Common Stock,TV,Grupo Televisa S.A.B. Common Stock,1
TE,T1 Energy Inc. Common Stock,TVE,Tennessee Valley Authority,1
TE,T1 Energy Inc. Common Stock,TX,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",1
TE,T1 Energy Inc. Common Stock,TY,Tri Continental Corporation Common Stock,1
TE,T1 Energy Inc. Common Stock,UE,Urban Edge Properties Common Shares of Beneficial Interest,1
SOUN,"SoundHound AI, Inc. - Class A Common Stock",SUUN,PowerBank Corporation - Common Stock,1
SOUN,"SoundHound AI, Inc. - Class A Common Stock",SOMN,Southern Company (The) 2025 Series A Corporate Units,1
SOUN,"SoundHound AI, Inc. - Class A Common Stock",SON,Sonoco Products Company Common Stock,1
SOUN,"SoundHound AI, Inc. - Class A Common Stock",SUN,Sunoco LP Common Units representing limited partner interests,1
RR,Richtech Robotics Inc. - Class B Common Stock,BRR,"ProCap Financial, Inc. - Common Stock",1
RR,Richtech Robotics Inc. - Class B Common Stock,ORR,Militia Long/Short Equity ETF,1
RR,Richtech Robotics Inc. - Class B Common Stock,RMR,The RMR Group Inc. - Class A Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RRR,"Red Rock Resorts, Inc. - Class A Common Stock",1
RR,Richtech Robotics Inc. - Class B Common Stock,AR,Antero Resources Corporation Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,ARR,"ARMOUR Residential REIT, Inc.",1
RR,Richtech Robotics Inc. - Class B Common Stock,BR,"Broadridge Financial Solutions, Inc. Common Stock",1
RR,Richtech Robotics Inc. - Class B Common Stock,CR,Crane Company Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,FR,"First Industrial Realty Trust, Inc. Common Stock",1
RR,Richtech Robotics Inc. - Class B Common Stock,HR,Healthcare Realty Trust Incorporated Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,IR,Ingersoll Rand Inc. Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,KR,Kroger Company (The) Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,OR,OR Royalties Inc. Common Shares,1
RR,Richtech Robotics Inc. - Class B Common Stock,PR,Permian Resources Corporation Class A Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,R,"Ryder System, Inc. Common Stock",1
RR,Richtech Robotics Inc. - Class B Common Stock,RA,Brookfield Real Assets Income Fund Inc. Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RB,ProShares Russell 2000 Dynamic Buffer ETF,1
RR,Richtech Robotics Inc. - Class B Common Stock,RC,Ready Capital Corporation Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RF,Regions Financial Corporation Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RGR,"Sturm, Ruger & Company, Inc. Common Stock",1
RR,Richtech Robotics Inc. - Class B Common Stock,RH,RH Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RL,Ralph Lauren Corporation Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RM,Regional Management Corp. Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RNR,RenaissanceRe Holdings Ltd. Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RRC,Range Resources Corporation Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RRX,Regal Rexnord Corporation Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,RS,"Reliance, Inc. Common Stock",1
RR,Richtech Robotics Inc. - Class B Common Stock,RW,Rainwater Equity ETF,1
RR,Richtech Robotics Inc. - Class B Common Stock,RWR,State Street SPDR Dow Jones REIT ETF,1
RR,Richtech Robotics Inc. - Class B Common Stock,RY,Royal Bank Of Canada Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,SR,Spire Inc. Common Stock,1
RR,Richtech Robotics Inc. - Class B Common Stock,TR,"Tootsie Roll Industries, Inc. Common Stock",1
META,"Meta Platforms, Inc. - Class A Common Stock",MCTA,Charming Medical Limited - Class A Ordinary Shares,1
META,"Meta Platforms, Inc. - Class A Common Stock",MEHA,"Functional Brands, Inc. - Common Stock",1
META,"Meta Platforms, Inc. - Class A Common Stock",METC,"Ramaco Resources, Inc. - Class A Common Stock",1
META,"Meta Platforms, Inc. - Class A Common Stock",QETA,Quetta Acquisition Corporation - Common Stock,1
META,"Meta Platforms, Inc. - Class A Common Stock",BETA,"Beta Technologies, Inc. Class A Common Stock",1
META,"Meta Platforms, Inc. - Class A Common Stock",MET,"MetLife, Inc. Common Stock",1
META,"Meta Platforms, Inc. - Class A Common Stock",MET$A,"MetLife, Inc. Preferred Series A Floating Rate",1
META,"Meta Platforms, Inc. - Class A Common Stock",ZETA,Zeta Global Holdings Corp. Class A Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",ADUR,Aduro Clean Technologies Inc. - Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",ASUR,Asure Software Inc - Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AURA,"Aura Biosciences, Inc. - Common Stock",1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AVR,Anteris Technologies Global Corp. - Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",LAUR,"Laureate Education, Inc. - Common Stock",1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",TUR,iShares MSCI Turkey ETF,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",ABR,Arbor Realty Trust Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",ACR,ACRES Commercial Realty Corp. Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AER,AerCap Holdings N.V. Ordinary Shares,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AHR,"American Healthcare REIT, Inc. Common Stock",1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AIR,AAR Corp. Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AKR,Acadia Realty Trust Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",ALUR,"Allurion Technologies, Inc. Common Stock",1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AMR,"Alpha Metallurgical Resources, Inc. Common Stock",1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AOR,iShares Core 60/40 Balanced Allocation ETF,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AR,Antero Resources Corporation Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",ARR,"ARMOUR Residential REIT, Inc.",1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V. Common Stock",1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",ATR,"AptarGroup, Inc. Common Stock",1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AWR,American States Water Company Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",AXR,AMREP Corporation Common Stock,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",BUR,Burford Capital Limited Ordinary Shares,1
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",MUR,Murphy Oil Corporation Common Stock,1
