Target,Candidate,Overall_Corr,Best_Time,Best_Time_Corr,Correlation_Lift,General_Corr_At_Best_Time,Hedged_Return_Mean,Unhedged_Return_Mean,Hedged_Sharpe,Unhedged_Sharpe,Alpha_BasisPoints,Distance,Target_Name,Candidate_Name,Keyboard_Proximate,Buying_Pressure_Corr_All
CGC,CCC,0.010416789050484314,18:30:00,0.16292455959345786,0.15250777054297354,-0.03687184184225416,-0.00017808365399595434,-0.00018667561971771085,-0.044351932160998274,-0.04654934437133282,0.08591965721756509,1,Canopy Growth Corporation - Common Shares,CCC Intelligent Solutions Holdings Inc. - Common Stock,False,
CGC,CCG,-0.07603847966238703,N/A,0.0,,,,,,,,1,Canopy Growth Corporation - Common Shares,Cheche Group Inc. - Class A Ordinary Shares,False,-0.09915481762848288
CGC,CDC,-0.04181373334579223,N/A,0.0,,,,,,,,1,Canopy Growth Corporation - Common Shares,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,False,-0.19384148903339238
CGC,CG,-0.0066050571319409175,14:30:00,0.24157290119038874,0.24817795832232967,-0.026851036597353772,-0.0025465116378185727,-0.0025172650873293064,-0.23122068373573787,-0.22900068815947716,-0.2924655048926628,1,Canopy Growth Corporation - Common Shares,The Carlyle Group Inc. - Common Stock,False,
CGC,PGC,-0.17758357584311857,19:00:00,-0.01809857209524807,0.1594850037478705,0.6158480146707461,-0.001956991934893129,-0.0019434486285786479,-0.25567169069795487,-0.2544374003861354,-0.13543306314481135,1,Canopy Growth Corporation - Common Shares,Peapack-Gladstone Financial Corporation - Common Stock,False,
CGC,RGC,0.01931441498922876,17:00:00,0.48271314149717015,0.4633987265079414,0.08568322871288953,-0.0005244882328697959,0.00013765192306129434,-0.09803769917604405,0.030221320102602024,-6.621401559310902,1,Canopy Growth Corporation - Common Shares,Regencell Bioscience Holdings Limited - Ordinary Shares,False,
CGC,SGC,-0.17475850694322775,20:00:00,0.5215643849192432,0.6963228918624709,-0.16766206669686906,2.049550286574417e-05,5.935940683545236e-05,0.0036158145760108356,0.01111513447496344,-0.38863903969708197,1,Canopy Growth Corporation - Common Shares,"Superior Group of Companies, Inc. - Common Stock",False,
CGC,CC,0.027774510341059048,19:00:00,0.22589655013529772,0.19812203979423867,-0.09003039535304865,-8.010261857288782e-05,-0.00010050241092914169,-0.020124451379028505,-0.02541059661638655,0.2039979235625387,1,Canopy Growth Corporation - Common Shares,Chemours Company (The) Common Stock,False,
CGC,CMC,-0.00611377792523778,14:30:00,0.4471290334210823,0.45324281134632005,-0.06225652969296648,-0.0030608745769469675,-0.0029832391728895637,-0.2607180927243466,-0.25609994152952165,-0.776354040574038,1,Canopy Growth Corporation - Common Shares,Commercial Metals Company Common Stock,False,
CGC,CNC,0.0593420893463089,18:30:00,0.5543173530728284,0.49497526372651945,0.19646989030276252,-0.0001500156229886182,-0.00015483245916936658,-0.037789810522755755,-0.038627719584955963,0.04816836180748384,1,Canopy Growth Corporation - Common Shares,Centene Corporation Common Stock,False,
CGC,CRC,-0.044667382313067126,14:30:00,0.18840508247109738,0.23307246478416452,-0.11372311026530221,-0.002763955869123023,-0.002696652429314574,-0.23003498993720192,-0.22560972815782962,-0.6730343980844911,1,Canopy Growth Corporation - Common Shares,California Resources Corporation Common Stock,False,
CGC,GCC,-0.10516704610330331,N/A,0.0,,,,,,,,1,Canopy Growth Corporation - Common Shares,WisdomTree EnhancedContinuous Commodity Index Fund,False,0.16070593321963597
CGC,IGC,0.08676182148021304,14:30:00,0.3161083625596748,0.22934654107946173,0.20383993834542796,-0.0023921536779154787,-0.0027385033498279095,-0.21713910134367437,-0.2434185014342441,3.463496719124308,1,Canopy Growth Corporation - Common Shares,"IGC Pharma, Inc. Common Stock",False,
CGC,KGC,-0.03297813271182091,15:00:00,0.30347665690711884,0.33645478961893976,0.1235125421402956,-8.955817371109692e-05,-0.00010718685086536617,-0.01885074072459547,-0.0223965188417335,0.1762867715426925,1,Canopy Growth Corporation - Common Shares,Kinross Gold Corporation Common Stock,False,
CGC,MGC,-0.039524934479596575,14:30:00,0.59933224134261,0.6388571758222066,-0.07330224705259936,-0.0049107603875739895,-0.004814659652268159,-0.34551086320447166,-0.3397903876623738,-0.9610073530583012,1,Canopy Growth Corporation - Common Shares,Vanguard Mega Cap ETF,False,
PLTR,DLTR,-0.024237585788634254,20:30:00,0.24784699099164548,0.27208457678027975,-0.011733047814886006,-1.1776926038056728e-05,5.71983053231547e-07,-0.014076965007676244,0.0007143084880740477,-0.12348909091288275,1,Palantir Technologies Inc. - Class A Common Stock,"Dollar Tree, Inc. - Common Stock",False,
PLTR,KLTR,0.023643479681941908,15:00:00,0.3095682123226958,0.2859247326407539,0.12459068853759035,-0.00010473681363683982,-0.0001231431652286961,-0.05609288221788347,-0.06939913688095183,0.18406351591856282,1,Palantir Technologies Inc. - Class A Common Stock,"Kaltura, Inc. - Common Stock",False,
PLTR,PLMR,0.08459056363547472,16:00:00,0.5101764795907452,0.42558591595527046,0.10073883101643763,-0.000152872446682208,0.00014928749452154717,-0.08344459683686016,0.0913046382310737,-3.0215994120375522,1,Palantir Technologies Inc. - Class A Common Stock,"Palomar Holdings, Inc. - Common stock",False,
PLTR,PLTK,-0.11740651521622249,18:00:00,0.3739636319871479,0.49137014720337036,0.12206091463139472,-1.1236707066276145e-05,-1.5123943356853965e-05,-0.01627789141967859,-0.023589977616889458,0.038872362905778196,1,Palantir Technologies Inc. - Class A Common Stock,Playtika Holding Corp. - Common Stock,False,
PLTR,PLUR,-0.11859761859673787,15:30:00,-0.4085426998785364,-0.2899450812817985,-0.17157226220342198,0.0006214408137859937,-0.0004665239267578759,0.08529331712798115,-0.17392865408916794,10.879647405438696,1,Palantir Technologies Inc. - Class A Common Stock,Pluri Inc. - Common Stock,False,
PLTR,PMTR,-0.06479693359842367,N/A,0.0,,,,,,,,1,Palantir Technologies Inc. - Class A Common Stock,Perimeter Acquisition Corp. I - Class A Ordinary Shares,False,0.10089309774538843
PLTR,PSTR,-0.2688984623858712,N/A,0.0,,,,,,,,1,Palantir Technologies Inc. - Class A Common Stock,PeakShares Sector Rotation ETF,False,-0.3611432226426566
PLTR,FLTR,0.01541003390525459,14:30:00,0.23405275335399206,0.21864271944873748,0.1575549536558165,0.00012879526514788712,0.00013089936267564233,0.04945750781834239,0.0501589602537518,-0.021040975277552186,1,Palantir Technologies Inc. - Class A Common Stock,VanEck IG Floating Rate ETF,False,
PLTR,GLTR,0.21392702450045473,14:30:00,0.46913263529484106,0.2552056107943863,0.3227130011396647,-6.752508622300954e-05,0.00014586920195350635,-0.022022532114118615,0.04826693901810362,-2.133942881765159,1,Palantir Technologies Inc. - Class A Common Stock,abrdn Physical Precious Metals Basket Shares ETF,False,
AMZN,ALZN,0.06736508942198083,15:00:00,0.58119999252669,0.5138349031047091,0.2843366692613998,0.0016747109780289844,-0.00017908592643532673,0.3136718977141194,-0.12681244763731733,18.537969044643113,1,"Amazon.com, Inc. - Common Stock","Alzamend Neuro, Inc. - Common Stock",False,
